date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Hour,DayOfWeek,Month,Day,Week,Year,Weekend,Lag_1,Lag_2,Lag_6,Lag_12,Lag_24,Rolling_Mean_6,Rolling_Mean_12,Rolling_STD_6,Rolling_STD_12
2016-01-20 00:00:00,40,0,19.79,38.7,18.89,39.09,19.2,39.09,18.5,37.53,17.79,53.33333333,-5.977777778,82.89222222,17.46333333,32.06,20.2,42.93333333,16.39,39.36333333,-4.5,758.8,94.0,1.0,60.0,-5.4,16.56897876,16.56897876,0,Wednesday,January,20,3,2016,0,40.0,50.0,50.0,120.0,290.0,45.0,45.0,5.477225575048746,10.871146130102288
2016-01-20 00:10:00,50,0,19.79,38.76,18.79,39.03,19.1,39.06,18.5,37.59,17.73,52.72666667,-5.761666667,84.68333333,17.39,32.06,20.13333333,43.06,16.39,39.53,-4.55,758.7833333,94.0,1.166666667,58.16666667,-5.45,47.77107955,47.77107955,0,Wednesday,January,20,3,2016,0,40.0,40.0,50.0,70.0,460.0,45.0,43.333333333333336,5.477225575048746,7.784989441629489
2016-01-20 00:20:00,40,0,19.7,38.82666667,18.7675,39.09,19.1,39.0,18.39,37.73,17.7,52.1,-5.442222222,86.10555556,17.39,32.23,20.2,43.46333333,16.39,39.66333333,-4.6,758.7666667,94.0,1.333333333,56.33333333,-5.5,40.85945785,40.85945785,0,Wednesday,January,20,3,2016,0,50.0,40.0,50.0,50.0,570.0,43.333333333333336,42.5,5.1639777949401715,7.537783614458893
2016-01-20 00:30:00,30,0,19.7,38.9,18.7,39.16333333,19.1,39.09,18.365,37.8175,17.7,51.69333333,-5.127222222,87.30444444,17.39,32.29,20.13333333,43.72333333,16.39,39.79,-4.65,758.75,94.0,1.5,54.5,-5.55,37.01380716,37.01380716,0,Wednesday,January,20,3,2016,0,40.0,50.0,40.0,40.0,470.0,41.666666666666664,41.666666666666664,7.527726527088745,8.348471099380651
2016-01-20 00:40:00,30,0,19.7,39.0,18.66666667,39.16333333,19.1,39.09,18.29,37.96666667,17.6,51.19333333,-4.749444444,88.42166667,17.39,32.36333333,20.1,44.0,16.39,39.86333333,-4.7,758.7333333,94.0,1.666666667,52.66666667,-5.6,11.13529884,11.13529884,0,Wednesday,January,20,3,2016,0,30.0,40.0,50.0,30.0,450.0,38.333333333333336,41.666666666666664,7.527726527088801,8.348471099380651
2016-01-20 00:50:00,30,0,19.63333333,38.93333333,18.6,39.16333333,19.06666667,38.96666667,18.26,38.0,17.6,50.86,-4.575,88.53055556,17.39,32.5,20.1,44.13333333,16.32333333,40.12666667,-4.75,758.7166667,94.0,1.833333333,50.83333333,-5.65,2.286235825,2.286235825,0,Wednesday,January,20,3,2016,0,30.0,30.0,40.0,30.0,450.0,36.666666666666664,41.666666666666664,8.164965809275435,8.348471099380651
2016-01-20 01:00:00,30,0,19.6,39.0,18.5,39.2,19.0,38.9,18.2,38.0,17.56666667,50.63333333,-4.63,87.515,17.39,32.5,20.0,44.29,16.39,40.2,-4.8,758.7,94.0,2.0,49.0,-5.7,18.32632896,18.32632896,1,Wednesday,January,20,3,2016,0,30.0,30.0,40.0,50.0,380.0,35.0,40.0,8.366600265338999,8.5280286542377
2016-01-20 01:10:00,50,0,19.6,39.06,18.5,39.2,18.96333333,38.86333333,18.16666667,38.09,17.5,50.36,-4.86,85.97388889,17.39,32.59,20.0,44.29,16.39,40.32666667,-4.81,758.7111111,93.83333333,1.944444444,49.66666667,-5.73,37.06965125,37.06965125,1,Wednesday,January,20,3,2016,0,30.0,30.0,50.0,50.0,110.0,35.0,40.0,8.366600265338999,8.5280286542377
2016-01-20 01:20:00,40,0,19.56666667,39.12666667,18.39,39.23,18.89,38.79,18.1,38.16333333,17.5,50.16333333,-4.986111111,84.77333333,17.32333333,32.66333333,19.89,44.32666667,16.39,40.4975,-4.82,758.7222222,93.66666667,1.888888889,50.33333333,-5.76,46.6753125,46.6753125,1,Wednesday,January,20,3,2016,0,50.0,30.0,40.0,50.0,110.0,35.0,39.166666666666664,8.366600265338999,7.929614611001948
2016-01-20 01:30:00,50,0,19.5,39.2,18.39,39.29,18.89,38.9,18.1,38.23,17.42666667,49.89,-5.107777778,84.27777778,17.29,32.62666667,19.89,44.4,16.39,40.66333333,-4.83,758.7333333,93.5,1.833333333,51.0,-5.78,33.66049749,33.66049749,1,Wednesday,January,20,3,2016,0,40.0,50.0,30.0,40.0,110.0,38.333333333333336,40.0,9.831920802500212,8.5280286542377
2016-01-20 01:40:00,50,0,19.42666667,39.2,18.29,39.32666667,18.89,38.82666667,18.03333333,38.23,17.39,49.645,-5.232777778,83.65611111,17.29,32.7,19.79,44.6,16.39,40.79,-4.84,758.7444444,93.33333333,1.777777778,51.66666667,-5.81,35.06785537,35.06785537,1,Wednesday,January,20,3,2016,0,50.0,40.0,30.0,50.0,100.0,41.666666666666664,40.0,9.83192080250017,8.5280286542377
2016-01-20 01:50:00,50,0,19.39,39.23,18.23,39.32666667,18.89,38.86333333,18.0,38.2,17.35666667,49.46666667,-5.372222222,83.00944444,17.29,32.7,19.79,44.96333333,16.39,40.86333333,-4.86,758.7555556,93.16666667,1.722222222,52.33333333,-5.84,42.38127039,42.38127039,1,Wednesday,January,20,3,2016,0,50.0,50.0,30.0,40.0,110.0,45.0,40.833333333333336,8.366600265338846,9.003366373797718
2016-01-20 02:00:00,40,0,19.39,39.29,18.2,39.29,18.89,38.86333333,18.0,38.2,17.29,49.4,-5.488333333,82.56944444,17.29,32.7,19.73,45.22333333,16.39,40.93333333,-4.87,758.7666667,93.0,1.666666667,53.0,-5.87,35.30783275,35.30783275,2,Wednesday,January,20,3,2016,0,50.0,50.0,30.0,40.0,120.0,46.666666666666664,40.833333333333336,5.163977794940087,9.003366373797718
2016-01-20 02:10:00,40,0,19.35666667,39.29,18.13333333,39.23,18.89,38.9,17.96333333,38.2,17.29,49.29,-5.591111111,82.30944444,17.29,32.79,19.7,45.62666667,16.39,41.0,-4.88,758.7777778,92.83333333,1.611111111,53.66666667,-5.89,42.94038798,42.94038798,2,Wednesday,January,20,3,2016,0,40.0,50.0,50.0,50.0,70.0,45.0,40.0,5.4772255750487435,8.5280286542377
2016-01-20 02:20:00,40,0,19.29,39.29,18.1,39.2,18.89,38.9,17.89,38.26,17.29,49.23,-5.623333333,82.43277778,17.29,32.79,19.7,45.7,16.39,41.03,-4.89,758.7888889,92.66666667,1.555555556,54.33333333,-5.92,22.28222456,22.28222456,2,Wednesday,January,20,3,2016,0,40.0,40.0,40.0,40.0,50.0,45.0,40.0,5.4772255750487435,8.5280286542377
2016-01-20 02:30:00,30,0,19.26,39.22333333,18.03333333,39.2,18.89,38.9,17.89,38.29,17.29,49.16333333,-5.623333333,82.71055556,17.29,32.9,19.7,45.7,16.39,41.09,-4.9,758.8,92.5,1.5,55.0,-5.95,33.8317496,33.8317496,2,Wednesday,January,20,3,2016,0,40.0,40.0,50.0,30.0,40.0,41.666666666666664,40.0,7.527726527088744,8.5280286542377
2016-01-20 02:40:00,20,0,19.2,39.16333333,18.0,39.2,18.89,39.0,17.82333333,38.23,17.23,49.03,-5.684444444,82.76333333,17.23,32.82666667,19.63333333,45.56666667,16.35666667,41.2,-4.91,758.8111111,92.33333333,1.444444444,55.66666667,-5.98,6.391239131,6.391239131,2,Wednesday,January,20,3,2016,0,30.0,40.0,50.0,30.0,30.0,36.666666666666664,39.166666666666664,10.327955589885,9.962049198967646
2016-01-20 02:50:00,20,0,19.2,39.2,17.92666667,39.2,18.89,39.0,17.85666667,38.29,17.2,48.9,-5.752857143,82.12571429,17.26,32.86333333,19.6,45.53,16.35666667,41.26,-4.92,758.8222222,92.16666667,1.388888889,56.33333333,-6.01,36.80857676,36.80857676,2,Wednesday,January,20,3,2016,0,20.0,30.0,50.0,30.0,30.0,31.666666666666668,38.333333333333336,9.831920802500298,11.14640858046452
2016-01-20 03:00:00,30,0,19.13333333,39.2,17.89,39.26,18.89,39.0,17.79,38.29,17.2,48.9,-5.861904762,81.83,17.26,32.86333333,19.6,45.59,16.39,41.32666667,-4.93,758.8333333,92.0,1.333333333,57.0,-6.03,3.362257418,3.362257418,3,Wednesday,January,20,3,2016,0,20.0,20.0,40.0,30.0,50.0,30.0,38.333333333333336,8.944271909997585,11.14640858046452
2016-01-20 03:10:00,50,0,19.1,39.2,17.82333333,39.2,18.89,39.06,17.79,38.29,17.175,48.79,-5.816666667,82.57222222,17.2,32.79,19.6,45.62666667,16.32333333,41.4,-4.94,758.8444444,91.83333333,1.277777778,57.66666667,-6.06,14.04000348,14.04000348,3,Wednesday,January,20,3,2016,0,30.0,20.0,40.0,50.0,50.0,31.666666666666668,38.333333333333336,11.6904519444989,11.14640858046452
2016-01-20 03:20:00,50,0,19.1,39.2,17.79,39.2,18.89,39.12666667,17.73,38.29,17.1,48.79,-5.85,82.40888889,17.2,32.79,19.6,45.7,16.39,41.43333333,-4.96,758.8555556,91.66666667,1.222222222,58.33333333,-6.09,20.58088419,20.58088419,3,Wednesday,January,20,3,2016,0,50.0,30.0,40.0,40.0,50.0,33.333333333333336,39.166666666666664,13.662601021278403,11.645001528822927
2016-01-20 03:30:00,40,0,19.0,39.09,17.7225,39.2675,18.89,39.2,17.745,38.29,17.1,48.79,-5.861111111,82.47611111,17.2,32.82666667,19.5,45.59,16.39,41.5,-4.97,758.8666667,91.5,1.166666667,59.0,-6.12,47.17124986,47.17124986,3,Wednesday,January,20,3,2016,0,50.0,50.0,30.0,50.0,40.0,35.0,38.333333333333336,13.784048752089154,11.14640858046452
2016-01-20 03:40:00,50,0,19.0,39.09,17.7,39.36333333,18.89,39.2,17.7,38.36333333,17.1,48.79,-5.745,83.60833333,17.2,32.9,19.5,45.59,16.35666667,41.59,-4.98,758.8777778,91.33333333,1.111111111,59.66666667,-6.14,48.86712666,48.86712666,3,Wednesday,January,20,3,2016,0,40.0,50.0,20.0,50.0,50.0,40.0,38.333333333333336,12.649110640672305,11.14640858046452
2016-01-20 03:50:00,40,0,18.96333333,39.06,17.7,39.4,18.96333333,39.2,17.7,38.36333333,17.1,48.7,-5.591666667,84.53722222,17.13333333,32.9,19.46333333,45.46666667,16.35666667,41.66333333,-4.99,758.8888889,91.16666667,1.055555556,60.33333333,-6.17,1.943329256,1.943329256,3,Wednesday,January,20,3,2016,0,50.0,40.0,20.0,50.0,40.0,43.333333333333336,37.5,8.164965809275328,10.552897060232624
2016-01-20 04:00:00,40,0,18.89,39.0,17.63333333,39.32666667,18.92666667,39.29,17.6,38.23,17.03333333,48.62666667,-5.438888889,85.56333333,17.16666667,32.9,19.39,45.4,16.39,41.7,-5.0,758.9,91.0,1.0,61.0,-6.2,29.38638886,29.38638886,4,Wednesday,January,20,3,2016,0,40.0,50.0,30.0,40.0,40.0,45.0,37.5,5.477225575048742,10.552897060232624
2016-01-20 04:10:00,50,0,18.89,39.0,17.5,39.4,19.0,39.29,17.6,38.29,17.0,48.59,-5.238333333,85.81666667,17.1,32.9,19.39,45.4,16.39,41.7,-4.83,758.9333333,90.83333333,1.0,61.0,-6.07,1.500583859,1.500583859,4,Wednesday,January,20,3,2016,0,40.0,40.0,50.0,40.0,50.0,45.0,38.333333333333336,5.477225575048742,11.14640858046452
2016-01-20 04:20:00,50,0,18.82333333,38.93333333,17.5,39.4,19.0,39.29,17.6,38.23,17.0,48.59,-5.226666667,85.27777778,17.1,32.96666667,19.39,45.4,16.39,41.7,-4.67,758.9666667,90.66666667,1.0,61.0,-5.93,28.26406042,28.26406042,4,Wednesday,January,20,3,2016,0,50.0,40.0,50.0,40.0,40.0,45.0,39.166666666666664,5.477225575048742,11.645001528822927
2016-01-20 04:30:00,50,0,18.79,38.9,17.5,39.4,19.0,39.29,17.6,38.29,16.96333333,48.59,-5.226666667,84.82888889,17.1,32.9,19.35666667,45.29,16.29,41.79,-4.5,759.0,90.5,1.0,61.0,-5.8,4.911361542,4.911361542,4,Wednesday,January,20,3,2016,0,50.0,50.0,40.0,30.0,30.0,46.666666666666664,40.833333333333336,5.1639777949400845,11.64500152882283
2016-01-20 04:40:00,30,0,18.7675,38.9,17.5,39.4,19.0,39.29,17.5,38.29,16.96333333,48.59,-5.125,85.83944444,17.1,32.9,19.29,45.29,16.35666667,41.79,-4.33,759.0333333,90.33333333,1.0,61.0,-5.67,31.51453943,31.51453943,4,Wednesday,January,20,3,2016,0,50.0,50.0,50.0,20.0,30.0,43.333333333333336,41.666666666666664,8.164965809275328,10.298573010899633
2016-01-20 04:50:00,30,0,18.7,38.96666667,17.39,39.4,19.0,39.29,17.5,38.29,16.89,48.59,-4.959444444,87.36611111,17.1,32.9,19.29,45.245,16.39,41.9,-4.17,759.0666667,90.16666667,1.0,61.0,-5.53,40.92509173,40.92509173,4,Wednesday,January,20,3,2016,0,30.0,50.0,40.0,20.0,30.0,41.666666666666664,42.5,9.831920802500168,8.660254037857268
2016-01-20 05:00:00,20,0,18.7,39.0,17.39,39.4,19.0,39.26,17.46333333,38.26,16.89,48.59,-4.663333333,88.36444444,17.1,33.0,19.29,45.2,16.39,41.9,-4.0,759.1,90.0,1.0,61.0,-5.4,17.50208315,17.50208315,5,Wednesday,January,20,3,2016,0,30.0,30.0,40.0,30.0,30.0,38.333333333333336,41.666666666666664,13.29160135825012,10.298573010899633
2016-01-20 05:10:00,20,0,18.7,39.0,17.35666667,39.43333333,19.0,39.2,17.46333333,38.33333333,16.89,48.59,-4.549444444,88.49333333,17.1,33.0,19.29,45.2,16.35666667,42.03,-3.83,759.0666667,90.0,1.333333333,61.0,-5.23,6.699183746,6.699183746,5,Wednesday,January,20,3,2016,0,20.0,30.0,50.0,50.0,50.0,33.333333333333336,39.166666666666664,13.662601021278403,11.64500152882293
2016-01-20 05:20:00,40,0,18.66666667,38.96666667,17.29,39.5,19.0,39.16333333,17.5,38.4,16.85666667,48.66333333,-4.361111111,88.97277778,17.1,33.0,19.2,45.09,16.29,42.09,-3.67,759.0333333,90.0,1.666666667,61.0,-5.07,4.047168919,4.047168919,5,Wednesday,January,20,3,2016,0,20.0,20.0,50.0,50.0,40.0,31.666666666666668,38.333333333333336,11.690451944498902,11.146408580464522
2016-01-20 05:30:00,50,0,18.6,38.96666667,17.29,39.5,18.92666667,39.09,17.5,38.4,16.79,48.59,-4.148888889,89.66333333,17.03333333,32.93333333,19.26,45.16333333,16.39,42.23,-3.5,759.0,90.0,2.0,61.0,-4.9,17.52216571,17.52216571,5,Wednesday,January,20,3,2016,0,40.0,20.0,50.0,40.0,50.0,31.666666666666668,39.166666666666664,11.690451944498902,11.64500152882293
2016-01-20 05:40:00,50,0,18.6,39.0,17.23,39.43333333,18.89,39.145,17.39,38.29,16.79,48.62666667,-3.902777778,90.24611111,17.0,32.96666667,19.2,45.09,16.39,42.23,-3.33,758.9666667,90.0,2.333333333,61.0,-4.73,49.81358923,49.81358923,5,Wednesday,January,20,3,2016,0,50.0,40.0,30.0,50.0,50.0,35.0,39.166666666666664,13.784048752089154,11.64500152882293
2016-01-20 05:50:00,50,0,18.6,39.0,17.2,39.5,18.89,39.29,17.39,38.29,16.79,48.7,-3.691666667,90.74166667,17.0,32.96666667,19.2,45.09,16.35666667,42.29,-3.17,758.9333333,90.0,2.666666667,61.0,-4.57,26.64844054,26.64844054,5,Wednesday,January,20,3,2016,0,50.0,50.0,30.0,40.0,50.0,38.333333333333336,40.0,14.719601443878714,12.06045378311994
2016-01-20 06:00:00,40,0,18.56666667,39.09,17.2,39.5,18.89,39.29,17.39,38.4,16.79,48.7,-3.513333333,91.07666667,17.0,33.0,19.16666667,45.09,16.35666667,42.29,-3.0,758.9,90.0,3.0,61.0,-4.4,16.79486902,16.79486902,6,Wednesday,January,20,3,2016,0,50.0,50.0,20.0,40.0,40.0,41.666666666666664,40.0,11.690451944498786,12.06045378311994
2016-01-20 06:10:00,80,0,18.5,39.09,17.16666667,39.53,18.92666667,39.4,17.32333333,38.4,16.73,48.7,-3.411111111,91.18166667,17.0,33.0,19.1,45.09,16.29,42.32666667,-2.97,758.9,90.0,2.833333333,61.0,-4.38,15.71173217,15.71173217,6,Wednesday,January,20,3,2016,0,40.0,50.0,20.0,50.0,40.0,51.666666666666664,42.5,14.719601443878599,16.583123951783726
2016-01-20 06:20:00,40,10,18.5,39.39,17.1,39.59,18.92666667,39.32666667,17.35666667,38.4,16.79,48.12333333,-3.482222222,90.69111111,17.0,33.0,19.1,45.09,16.29,42.4,-2.93,758.9,90.0,2.666666667,61.0,-4.37,19.13110302,19.13110302,6,Wednesday,January,20,3,2016,0,80.0,40.0,40.0,50.0,40.0,51.666666666666664,41.666666666666664,14.719601443878599,16.42245321799377
2016-01-20 06:30:00,50,0,18.5,39.59,17.1,39.8,18.85666667,39.26,17.29,38.425,16.79,47.5725,-3.575,90.13444444,16.98,33.04090909,19.1,45.09,16.29,42.36333333,-2.9,758.9,90.0,2.5,61.0,-4.35,0.92732039,0.92732039,6,Wednesday,January,20,3,2016,0,40.0,80.0,50.0,50.0,30.0,51.666666666666664,41.666666666666664,14.719601443878599,16.42245321799377
2016-01-20 06:40:00,340,10,18.5,39.79,17.1,40.03,18.79,39.2,17.29,38.5,16.79,47.22333333,-3.545,89.98888889,16.96333333,33.075,19.05,45.09,16.29,42.29,-2.87,758.9,90.0,2.333333333,61.0,-4.33,1.826955844,1.826955844,6,Wednesday,January,20,3,2016,0,50.0,40.0,50.0,30.0,20.0,100.0,67.5,118.4905059487888,87.29521490582822
2016-01-20 06:50:00,150,10,18.5,39.79,17.1,40.03,18.79,39.2,17.29,38.5,16.86357143,47.65142857,-3.53,90.05222222,16.90833333,32.52833333,19.03333333,44.99,16.32333333,42.5,-2.83,758.9,90.0,2.166666667,61.0,-4.32,43.9256647,43.9256647,6,Wednesday,January,20,3,2016,0,340.0,50.0,50.0,30.0,20.0,116.66666666666667,77.5,117.07547423208081,89.45542312947215
2016-01-20 07:00:00,50,0,18.5,39.66333333,17.06666667,39.69333333,18.73,39.06666667,17.29,38.56,16.96071429,48.42357143,-3.45,90.45166667,16.85666667,31.95466667,19.0,44.5425,16.32333333,42.3,-2.8,758.9,90.0,2.0,61.0,-4.3,20.10320119,20.10320119,7,Wednesday,January,20,3,2016,0,150.0,340.0,40.0,20.0,30.0,118.33333333333333,80.0,115.83033569262682,88.11149961064409
2016-01-20 07:10:00,40,0,18.42666667,39.46333333,17.0,39.36,18.7,38.9,17.29,38.5,16.87333333,48.85277778,-3.4,90.63444444,16.79,31.44944444,18.95722222,44.20222222,16.29,41.76666667,-2.73,758.95,89.33333333,2.0,61.16666667,-4.32,23.46905371,23.46905371,7,Wednesday,January,20,3,2016,0,50.0,150.0,80.0,20.0,50.0,111.66666666666667,81.66666666666667,119.56866925188478,87.05623400301697
2016-01-20 07:20:00,60,10,18.39,39.26,17.0,39.16333333,18.7,38.9,17.29,38.3,16.79,49.09352941,-3.411111111,90.45888889,16.79,31.20294118,18.94076923,43.89307692,16.29,41.22666667,-2.67,759.0,88.66666667,2.0,61.33333333,-4.33,20.11682551,20.11682551,7,Wednesday,January,20,3,2016,0,40.0,50.0,40.0,40.0,50.0,115.0,83.33333333333333,117.4308307047172,86.37479991644685
2016-01-20 07:30:00,60,0,18.39,39.12666667,17.0,39.03,18.66666667,38.72333333,17.2,37.86333333,16.77363636,49.24090909,-3.477222222,89.95,16.76545455,30.96818182,18.87333333,43.51,16.245,40.34,-2.6,759.05,88.0,2.0,61.5,-4.35,35.10450512,35.10450512,7,Wednesday,January,20,3,2016,0,60.0,40.0,50.0,50.0,40.0,116.66666666666667,84.16666666666667,116.39014849490749,86.07167555783667
2016-01-20 07:40:00,60,0,18.39,38.86333333,16.89,38.86333333,18.6,38.59,17.2,37.73,16.725,49.38166667,-3.684444444,88.96166667,16.73,30.81388889,18.87333333,43.33722222,16.2,39.69333333,-2.53,759.1,87.33333333,2.0,61.66666667,-4.37,19.95822326,19.95822326,7,Wednesday,January,20,3,2016,0,60.0,60.0,340.0,50.0,50.0,70.0,85.0,39.99999999999953,85.7586465293478
2016-01-20 07:50:00,50,0,18.34,38.5475,16.89,38.65666667,18.6,38.59,17.2,37.56,16.68333333,49.38166667,-3.875555556,88.17222222,16.7,30.65,18.81777778,43.04777778,16.2,39.3,-2.47,759.15,86.66666667,2.0,61.83333333,-4.38,25.09791614,25.09791614,7,Wednesday,January,20,3,2016,0,60.0,60.0,150.0,50.0,40.0,53.333333333333336,85.0,8.164965809275255,85.7586465293478
2016-01-20 08:00:00,70,0,18.32333333,38.32666667,16.89,38.36333333,18.6,38.59,17.13333333,37.43333333,16.6625,49.35875,-3.826666667,88.63277778,16.7,30.53277778,18.80111111,42.83111111,16.16666667,38.83333333,-2.4,759.2,86.0,2.0,62.0,-4.4,1.848687534,1.848687534,8,Wednesday,January,20,3,2016,0,50.0,60.0,50.0,40.0,40.0,56.666666666666664,87.5,10.327955589884818,84.75901668312976
2016-01-20 08:10:00,60,0,18.29,38.13333333,16.89,38.23,18.6,38.59,17.1,37.16333333,16.62222222,49.31444444,-3.667222222,89.665,16.68571429,30.39142857,18.79,42.61777778,16.1,38.56666667,-2.37,759.3,86.33333333,2.333333333,61.83333333,-4.32,14.89878674,14.89878674,8,Wednesday,January,20,3,2016,0,70.0,50.0,40.0,80.0,50.0,60.0,85.83333333333333,6.324555320334035,85.1157856669204
2016-01-20 08:20:00,60,10,18.29,37.93333333,16.79,38.0,18.6,38.53,17.1,37.03,16.6,49.2825,-3.513333333,90.395,16.66111111,30.27055556,18.79,42.5,16.1,38.22333333,-2.33,759.4,86.66666667,2.666666667,61.66666667,-4.23,48.14209909,48.14209909,8,Wednesday,January,20,3,2016,0,60.0,70.0,60.0,40.0,50.0,60.0,87.5,6.324555320334035,84.32890154842406
2016-01-20 08:30:00,60,10,18.29,37.82666667,16.79,37.93333333,18.53333333,38.5,17.1,36.96666667,16.6,49.2,-3.304444444,90.93111111,16.61111111,30.21,18.79,42.43571429,16.1,37.89,-2.3,759.5,87.0,3.0,61.5,-4.15,46.75484523,46.75484523,8,Wednesday,January,20,3,2016,0,60.0,60.0,60.0,50.0,50.0,60.0,88.33333333333333,6.324555320334035,83.97330022998567
2016-01-20 08:40:00,350,20,18.23,37.76666667,16.79,37.93333333,18.6,38.3975,17.1,36.9,16.54166667,49.1725,-3.1725,91.12,16.6,30.14285714,18.745,42.37642857,16.06666667,37.72333333,-2.27,759.6,87.33333333,3.333333333,61.33333333,-4.07,48.05495887,48.05495887,8,Wednesday,January,20,3,2016,0,60.0,60.0,60.0,340.0,30.0,108.33333333333333,89.16666666666667,118.56081421222875,86.70308092809852
2016-01-20 08:50:00,360,10,18.2,37.7,16.79,38.39333333,18.6,38.23,17.0,36.79,16.5,49.09,-3.0,91.46333333,16.6,30.1,18.7,42.27363636,16.0,37.46333333,-2.23,759.7,87.66666667,3.666666667,61.16666667,-3.98,39.62976821,39.62976821,8,Wednesday,January,20,3,2016,0,350.0,60.0,50.0,150.0,30.0,160.0,106.66666666666667,151.12908389850028,116.25468384177752
2016-01-20 09:00:00,80,10,18.2,37.83333333,16.89,38.62666667,18.56666667,38.03,17.0,36.79,16.5,49.09,-2.933333333,91.79666667,16.6,30.1,18.7,42.13583333,16.0,37.26,-2.2,759.8,88.0,4.0,61.0,-3.9,37.73885964,37.73885964,9,Wednesday,January,20,3,2016,0,360.0,350.0,70.0,50.0,20.0,161.66666666666666,109.16666666666667,149.98888847733556,115.24348400695258
2016-01-20 09:10:00,50,10,18.2,37.86333333,16.89,38.7,18.5,38.03,17.0,36.79,16.5,49.09,-2.79,92.12333333,16.6,30.06666667,18.7,42.04090909,16.0,37.06666667,-2.17,759.8333333,88.16666667,3.666666667,60.5,-3.85,3.298331506,3.298331506,9,Wednesday,January,20,3,2016,0,80.0,360.0,60.0,40.0,20.0,160.0,110.0,151.39352694220432,114.73289137660784
2016-01-20 09:20:00,60,0,18.2,37.73,16.89,38.96,18.46333333,37.86333333,17.0,36.79,16.5,49.0,-2.73,92.33,16.53333333,30.0,18.7,42.09,16.0,36.86333333,-2.13,759.8666667,88.33333333,3.333333333,60.0,-3.8,6.775238959,6.775238959,9,Wednesday,January,20,3,2016,0,50.0,80.0,60.0,60.0,40.0,160.0,110.0,151.39352694220432,114.73289137660784
2016-01-20 09:30:00,80,10,18.2,38.03,16.96333333,39.56666667,18.39,37.79,16.89,36.7,16.42666667,48.93333333,-2.56,92.69333333,16.5,30.06666667,18.7,42.22333333,16.0,36.73,-2.1,759.9,88.5,3.0,59.5,-3.75,6.17996878,6.17996878,9,Wednesday,January,20,3,2016,0,60.0,50.0,60.0,60.0,50.0,163.33333333333334,111.66666666666667,148.95189380020184,114.08396695045121
2016-01-20 09:40:00,50,10,18.2,38.82333333,17.0,39.2,18.39,37.82666667,16.89,36.6175,16.39,48.9,-2.433333333,93.02666667,16.5,30.06666667,18.7,42.46333333,15.89,36.59,-2.07,759.9333333,88.66666667,2.666666667,59.0,-3.7,38.12719304,38.12719304,9,Wednesday,January,20,3,2016,0,80.0,60.0,350.0,60.0,50.0,113.33333333333333,110.83333333333333,121.60043859570007,114.53132428477535
2016-01-20 09:50:00,80,0,18.2,38.96666667,16.89,39.2,18.39,37.9,16.89,36.53,17.3975,73.1175,-2.26,93.33333333,16.5,30.0,18.675,42.37,15.89,36.53,-2.03,759.9666667,88.83333333,2.333333333,58.5,-3.65,45.1732858,45.1732858,9,Wednesday,January,20,3,2016,0,50.0,80.0,360.0,50.0,50.0,66.66666666666667,113.33333333333333,15.055453054180813,113.40461216637614
2016-01-20 10:00:00,90,10,18.26,39.83333333,16.89,39.26,18.5,38.0,16.89,36.5,18.99333333,83.85666667,-2.025,93.67,16.5,30.0,18.6,42.22333333,15.89,36.4,-2.0,760.0,89.0,2.0,58.0,-3.6,20.13295451,20.13295451,10,Wednesday,January,20,3,2016,0,80.0,50.0,80.0,70.0,40.0,68.33333333333333,115.0,17.22401424368436,112.8554989194756
2016-01-20 10:10:00,90,10,18.2,38.96,16.89,39.29,18.5,38.06,16.89,36.63333333,18.19333333,86.13333333,-1.826666667,93.96666667,16.5,30.03333333,18.6,42.73,15.89,36.32666667,-1.95,760.1,88.83333333,2.166666667,58.16666667,-3.57,9.12815039,9.12815039,10,Wednesday,January,20,3,2016,0,90.0,80.0,50.0,60.0,80.0,75.0,117.5,16.431676725154144,111.85420705706045
2016-01-20 10:20:00,70,0,18.2,38.42666667,16.89,39.15666667,18.5,38.2,17.0,37.42333333,17.58333333,85.72833333,-1.666666667,94.16,16.41,30.01818182,18.68181818,42.81363636,15.89,36.26,-1.9,760.2,88.66666667,2.333333333,58.33333333,-3.53,18.72826095,18.72826095,10,Wednesday,January,20,3,2016,0,90.0,90.0,60.0,60.0,40.0,76.66666666666667,118.33333333333333,15.055453054180678,111.42329879855303
2016-01-20 10:30:00,90,10,18.2,37.9,16.89,38.86333333,18.5,38.2,17.0,38.09,17.23277778,79.54277778,-1.46,94.43333333,16.43888889,29.95722222,18.755,42.62722222,15.89,36.2,-1.85,760.3,88.5,2.5,58.5,-3.5,25.31043387,25.31043387,10,Wednesday,January,20,3,2016,0,70.0,90.0,80.0,60.0,50.0,78.33333333333333,120.83333333333333,16.020819787596317,110.32664998525881
